[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.510861.50	TcCLB.510861.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 199,594 - 200,019 (-)	hypothetical protein, conserved	
TcCLB.510861.60	TcCLB.510861.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 200,416 - 205,173 (-)	hypothetical protein, conserved	
TcCLB.510861.70	TcCLB.510861.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 205,596 - 208,580 (-)	hypothetical protein, conserved	
TcCLB.510861.80	TcCLB.510861.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 208,889 - 209,731 (-)	hypothetical protein	
TcCLB.510861.94	TcCLB.510861.94:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 210,272 - 212,809 (-)	hypothetical protein, conserved	
TcCLB.510863.20	TcCLB.510863.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 283,569 - 285,005 (-)	hypothetical protein	
TcCLB.510863.30	TcCLB.510863.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 285,510 - 285,974 (-)	hypothetical protein, conserved	
TcCLB.510863.9	TcCLB.510863.9:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 281,653 - 282,800 (-)	hypothetical protein	
TcCLB.511393.10	TcCLB.511393.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 521,871 - 522,665 (-)	nonspecific lipid-transfer protein, putative	
TcCLB.511393.20	TcCLB.511393.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 520,611 - 521,663 (-)	rhomboid-like protein, putative	
TcCLB.511393.30	TcCLB.511393.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 517,371 - 520,184 (-)	formin homology 2 (FH2) domain protein, putative	
TcCLB.511393.40	TcCLB.511393.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 515,518 - 517,020 (-)	hypothetical protein, conserved	
TcCLB.511393.49	TcCLB.511393.49:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 514,687 - 515,160 (-)	hypothetical protein, conserved	
TcCLB.511393.60	TcCLB.511393.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 511,087 - 513,261 (-)	protein kinase, putative	
TcCLB.511393.70	TcCLB.511393.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 508,239 - 509,531 (-)	hypothetical protein, conserved	
TcCLB.511393.79	TcCLB.511393.79:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 507,037 - 507,384 (-)	hypothetical protein, conserved	
TcCLB.511393.88	TcCLB.511393.88:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 505,342 - 506,181 (-)	hypothetical protein, conserved (fragment)	
TcCLB.511395.10	TcCLB.511395.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 504,588 - 505,241 (-)	hypothetical protein, conserved	
TcCLB.511395.120	TcCLB.511395.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 482,939 - 484,072 (+)	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative	
TcCLB.511395.14	TcCLB.511395.14:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 503,718 - 504,125 (-)	hypothetical protein, conserved	
TcCLB.511395.20	TcCLB.511395.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 501,593 - 503,464 (-)	phosphatidylglycerolphosphate synthase, mitochondrial, putative	
TcCLB.511395.30	TcCLB.511395.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 499,962 - 501,083 (-)	protein phosphatase 2A, regulatory subunit B, putative	
TcCLB.511395.40	TcCLB.511395.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 497,747 - 499,477 (-)	hypothetical protein	
TcCLB.511395.50	TcCLB.511395.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 495,635 - 497,398 (-)	hypothetical protein, conserved	
TcCLB.511395.60	TcCLB.511395.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 493,074 - 494,975 (-)	serine/threonine protein kinase, putative	
TcCLB.511395.70	TcCLB.511395.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 492,072 - 492,926 (-)	hypothetical protein, conserved	
TcCLB.511395.80	TcCLB.511395.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 489,348 - 491,534 (-)	hypothetical protein	
TcCLB.511395.90	TcCLB.511395.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr19-S: 486,332 - 488,017 (-)	serine/threonine protein kinase, putative	
