[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.509779.60	TcCLB.509779.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 322,760 - 323,887 (+)	dual-specificity protein phosphatase, putative	
TcCLB.509781.10	TcCLB.509781.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 278,969 - 280,252 (-)	hypothetical protein, conserved	
TcCLB.510173.10	TcCLB.510173.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 611,417 - 613,393 (+)	hypothetical protein, conserved	
TcCLB.510173.100	TcCLB.510173.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 630,156 - 631,154 (+)	hypothetical protein, conserved	
TcCLB.510173.110	TcCLB.510173.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 631,755 - 633,386 (+)	hypothetical protein, conserved	
TcCLB.510173.120	TcCLB.510173.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 634,565 - 635,710 (+)	hypothetical protein, conserved	
TcCLB.510173.130	TcCLB.510173.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 636,034 - 636,339 (+)	hypothetical protein, conserved	
TcCLB.510173.20	TcCLB.510173.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 613,665 - 614,843 (+)	hypothetical protein, conserved	
TcCLB.510173.30	TcCLB.510173.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 615,250 - 616,314 (+)	hypothetical protein, conserved	
TcCLB.510173.40	TcCLB.510173.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 616,770 - 618,335 (+)	MRB1 complex subunit MRB3010	
TcCLB.510173.50	TcCLB.510173.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 619,228 - 620,622 (+)	hypothetical protein, conserved	
TcCLB.510173.60	TcCLB.510173.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 621,200 - 624,967 (+)	intraflagellar transport protein 122B, putative	
TcCLB.510173.70	TcCLB.510173.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 625,571 - 626,167 (+)	MIX protein, putative	
TcCLB.510173.80	TcCLB.510173.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 626,501 - 627,643 (+)	hypothetical protein	
TcCLB.510173.90	TcCLB.510173.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 627,908 - 629,722 (+)	poly(ADP-ribose) polymerase, putative	
TcCLB.510175.10	TcCLB.510175.10:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 637,563 - 639,965 (+)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.510175.110	TcCLB.510175.110:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 667,156 - 669,243 (+)	trans-sialidase (pseudogene), putative	
TcCLB.510175.125	TcCLB.510175.125:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 671,102 - 671,788 (+)	hypothetical protein	
TcCLB.510175.140	TcCLB.510175.140:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 671,964 - 672,989 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.510175.150	TcCLB.510175.150:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 674,427 - 674,738 (+)	hypothetical protein, conserved	
TcCLB.510175.160	TcCLB.510175.160:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 674,857 - 675,876 (+)	protein kinase, putative	
TcCLB.510175.170	TcCLB.510175.170:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 676,295 - 679,084 (+)	glycine dehydrogenase [decarboxylating] (pseudogene), putative	
TcCLB.510175.200	TcCLB.510175.200:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 681,076 - 683,526 (+)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.510175.30	TcCLB.510175.30:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 641,174 - 644,296 (+)	trans-sialidase (pseudogene), putative	
TcCLB.510175.60	TcCLB.510175.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 646,543 - 656,937 (+)	dispersed gene family protein 1 (DGF-1), putative	
TcCLB.510175.90	TcCLB.510175.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 660,522 - 663,320 (+)	retrotransposon hot spot (RHS) protein, putative	
TcCLB.510601.10	TcCLB.510601.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 173,063 - 173,692 (-)	hypothetical protein, conserved	
TcCLB.510601.20	TcCLB.510601.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 171,122 - 172,816 (-)	hypothetical protein, conserved	
TcCLB.510601.30	TcCLB.510601.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 167,871 - 170,345 (-)	hypothetical protein, conserved	
TcCLB.510601.40	TcCLB.510601.40:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 166,322 - 167,422 (-)	tubulin tyrosine ligase (pseudogene), putative	
TcCLB.510603.10	TcCLB.510603.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 164,484 - 165,602 (-)	hypothetical protein, conserved	
TcCLB.510603.100	TcCLB.510603.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 150,768 - 151,949 (-)	hypothetical protein, conserved	
TcCLB.510603.110	TcCLB.510603.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 149,417 - 150,499 (-)	hypothetical protein, conserved	
TcCLB.510603.119	TcCLB.510603.119:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 148,600 - 149,163 (-)	hypothetical protein, conserved	
TcCLB.510603.130	TcCLB.510603.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 135,892 - 147,963 (-)	hypothetical protein, conserved	
TcCLB.510603.140	TcCLB.510603.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 133,667 - 135,148 (-)	hypothetical protein	
TcCLB.510603.150	TcCLB.510603.150:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 131,071 - 133,275 (-)	hypothetical protein, conserved	
TcCLB.510603.160	TcCLB.510603.160:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 128,335 - 130,815 (-)	hypothetical protein, conserved	
TcCLB.510603.169	TcCLB.510603.169:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 125,705 - 126,465 (-)	hypothetical protein, conserved	
TcCLB.510603.20	TcCLB.510603.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 162,514 - 163,614 (-)	hypothetical protein, conserved	
TcCLB.510603.30	TcCLB.510603.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 161,521 - 161,856 (-)	hypothetical protein, conserved	
TcCLB.510603.40	TcCLB.510603.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 159,330 - 160,751 (-)	hypothetical protein, conserved	
TcCLB.510603.60	TcCLB.510603.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 156,621 - 157,151 (-)	protein tyrosine phosphatase-like protein, putative	
TcCLB.510603.80	TcCLB.510603.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 154,450 - 154,992 (-)	protein tyrosine phosphatase-like protein, putative	
TcCLB.510603.90	TcCLB.510603.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 152,016 - 152,906 (-)	mitochondrial carrier protein, putative	
TcCLB.510605.10	TcCLB.510605.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 123,322 - 125,139 (-)	hypothetical protein, conserved	
TcCLB.510605.19	TcCLB.510605.19:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr21-S: 121,168 - 122,522 (-)	hypothetical protein, conserved	
